,Airport_temperature,Airport_Humidity,IIITD_temperature,IIITD_Humidity
2018-05-11 03:00:00,28.0,48.0,31.0,41.6
2018-05-11 03:30:00,28.0,48.0,30.9,42.1
2018-05-11 04:00:00,28.0,47.0,30.7,42.1
2018-05-11 04:30:00,28.0,46.0,30.5,41.5
2018-05-11 05:00:00,28.0,45.0,30.5,41.5
2018-05-11 05:30:00,27.0,53.0,30.4,40.9
2018-05-11 06:00:00,27.0,48.0,30.4,40.4
2018-05-11 06:30:00,27.0,51.0,30.2,41.5
2018-05-11 07:00:00,28.0,42.0,30.3,42.0
2018-05-11 07:30:00,29.0,37.0,30.7,41.0
2018-05-11 08:00:00,31.0,31.0,31.6,39.4
2018-05-11 08:30:00,31.0,36.0,32.4,38.9
2018-05-11 09:00:00,34.0,26.0,33.5,37.9
2018-05-11 09:30:00,35.0,25.0,34.3,35.2
2018-05-11 10:00:00,36.0,23.0,35.2,33.0
2018-05-11 10:30:00,37.0,25.0,35.9,30.7
2018-05-11 11:00:00,38.0,20.5,36.4,29.6
2018-05-11 11:30:00,39.0,16.0,37.0,28.4
2018-05-11 12:00:00,40.0,20.0,37.6,27.3
2018-05-11 12:30:00,41.0,19.0,38.1,26.1
2018-05-11 13:00:00,42.0,18.0,38.6,25.0
2018-05-11 13:30:00,42.0,17.0,38.9,25.0
2018-05-11 14:00:00,42.0,15.0,39.2,25.0
2018-05-11 14:30:00,42.0,18.0,39.7,22.6
2018-05-11 15:00:00,42.5,16.5,39.9,22.6
2018-05-11 15:30:00,43.0,15.0,39.9,22.6
2018-05-11 16:00:00,42.5,15.5,39.9,22.6
2018-05-11 16:30:00,42.0,16.0,39.7,22.6
2018-05-11 17:00:00,42.0,16.0,39.5,22.6
2018-05-11 17:30:00,42.0,16.0,38.9,24.4
2018-05-11 18:00:00,42.0,16.0,38.2,25.5
2018-05-11 18:30:00,41.0,17.0,37.5,27.3
2018-05-11 19:00:00,40.0,17.0,36.7,28.4
2018-05-11 19:30:00,39.5,18.5,36.1,30.7
2018-05-11 20:00:00,39.0,20.0,35.8,33.0
2018-05-11 20:30:00,35.0,27.0,35.6,34.1
2018-05-11 21:00:00,37.0,24.0,35.3,35.8
2018-05-11 21:30:00,36.0,26.0,35.0,37.5
2018-05-11 22:00:00,35.0,28.0,34.8,37.5
2018-05-11 22:30:00,34.5,32.0,34.6,38.6
2018-05-11 23:00:00,34.0,36.0,34.4,38.6
2018-05-11 23:30:00,33.0,38.0,34.2,38.6
2018-05-12 00:00:00,33.0,38.0,34.2,38.5
2018-05-12 00:30:00,33.0,38.0,33.9,40.8
2018-05-12 01:00:00,32.666666666666664,38.0,33.5,40.7
2018-05-12 01:30:00,32.333333333333336,38.0,33.3,39.6
2018-05-12 02:00:00,32.0,38.0,33.2,39.6
2018-05-12 02:30:00,32.0,35.0,33.1,39.6
2018-05-12 03:00:00,32.0,38.0,33.0,38.4
2018-05-12 03:30:00,32.0,38.0,32.8,37.3
2018-05-12 04:00:00,32.0,38.0,32.7,37.8
2018-05-12 04:30:00,32.0,38.0,32.7,38.4
2018-05-12 05:00:00,31.0,40.0,32.7,38.4
2018-05-12 05:30:00,30.0,46.0,32.6,37.8
2018-05-12 06:00:00,31.0,40.0,32.6,37.3
2018-05-12 06:30:00,31.0,40.0,32.9,37.3
2018-05-12 07:00:00,31.0,40.0,32.9,39.5
2018-05-12 07:30:00,33.0,36.0,33.2,40.1
2018-05-12 08:00:00,35.0,32.0,33.9,39.6
2018-05-12 08:30:00,32.0,45.0,34.3,39.1
2018-05-12 09:00:00,36.0,30.0,34.6,37.5
2018-05-12 09:30:00,37.0,27.0,35.5,37.6
2018-05-12 10:00:00,38.0,24.0,36.0,37.6
2018-05-12 10:30:00,39.0,24.0,36.4,35.4
2018-05-12 11:00:00,40.0,19.0,37.2,33.1
2018-05-12 11:30:00,42.0,21.0,37.7,33.2
2018-05-12 12:00:00,40.0,19.0,38.0,32.6
2018-05-12 12:30:00,40.0,21.0,38.3,34.4
2018-05-12 13:00:00,40.0,21.0,38.5,34.4
2018-05-12 13:30:00,41.0,20.0,38.9,34.4
2018-05-12 14:00:00,41.0,24.0,39.2,33.3
2018-05-12 14:30:00,42.0,25.0,39.4,33.9
2018-05-12 15:00:00,42.0,23.0,39.3,33.9
2018-05-12 15:30:00,41.0,24.0,39.2,33.9
2018-05-12 16:00:00,40.0,26.0,38.9,34.4
2018-05-12 16:30:00,38.0,25.0,38.0,35.5
2018-05-12 17:00:00,38.0,31.0,37.8,36.6
2018-05-12 17:30:00,34.0,54.0,37.8,37.2
2018-05-12 18:00:00,38.0,33.0,37.5,38.9
2018-05-12 18:30:00,37.0,35.0,36.9,39.9
2018-05-12 19:00:00,36.0,37.0,36.5,41.0
2018-05-12 19:30:00,37.0,35.0,36.2,41.5
2018-05-12 20:00:00,35.0,39.0,35.7,44.3
2018-05-12 20:30:00,34.0,48.0,35.3,46.4
2018-05-12 21:00:00,34.0,44.0,35.0,48.0
2018-05-12 21:30:00,34.0,46.0,34.8,49.6
2018-05-12 21:31:00,34.0,46.0,34.75,49.85
2018-05-12 22:00:00,34.0,46.0,34.7,50.1
2018-05-12 22:30:00,33.0,52.0,34.6,50.6
2018-05-12 23:00:00,33.0,49.0,33.9,51.6
2018-05-12 23:30:00,33.0,49.0,33.8,51.6
2018-05-13 00:00:00,32.0,55.0,33.7,52.1
2018-05-13 00:30:00,32.0,55.0,33.6,52.6
2018-05-13 01:00:00,32.0,55.0,33.5,52.6
2018-05-13 01:30:00,32.0,55.0,33.3,52.5
2018-05-13 02:00:00,32.0,55.0,33.0,52.5
2018-05-13 02:30:00,31.0,53.0,32.8,52.5
2018-05-13 03:00:00,32.0,55.0,32.2,54.5
2018-05-13 03:30:00,32.0,55.0,31.8,55.5
2018-05-13 04:00:00,31.0,58.0,31.7,55.9
2018-05-13 04:30:00,31.0,58.0,31.8,56.0
2018-05-13 05:00:00,31.0,58.0,31.8,55.5
2018-05-13 05:30:00,30.0,66.0,31.7,54.9
2018-05-13 06:00:00,31.0,58.0,31.6,55.4
2018-05-13 06:30:00,31.0,52.0,31.5,55.4
2018-05-13 07:00:00,31.5,50.5,31.4,56.4
2018-05-13 07:30:00,32.0,49.0,32.1,55.5
2018-05-13 08:00:00,32.0,52.0,32.6,54.5
2018-05-13 08:30:00,33.0,60.0,33.1,53.6
2018-05-13 09:00:00,32.0,55.0,33.8,52.6
2018-05-13 09:30:00,34.0,49.0,34.4,51.1
2018-05-13 10:00:00,34.0,46.0,34.5,50.6
2018-05-13 10:30:00,35.0,44.0,34.8,50.1
2018-05-13 11:00:00,35.0,44.0,35.6,48.1
2018-05-13 11:30:00,36.0,41.0,36.0,47.6
2018-05-13 12:00:00,37.0,39.0,36.7,45.5
2018-05-13 12:30:00,37.0,39.0,37.3,44.4
2018-05-13 13:00:00,38.0,37.0,37.7,44.5
2018-05-13 13:30:00,39.0,35.0,37.9,43.4
2018-05-13 14:00:00,39.0,35.0,38.2,42.3
2018-05-13 14:30:00,40.0,34.0,38.7,41.3
2018-05-13 15:00:00,40.0,35.0,38.8,41.3
2018-05-13 15:30:00,40.0,35.0,38.8,40.1
2018-05-13 15:31:00,40.0,35.0,38.2,41.150000000000006
2018-05-13 16:00:00,36.25,44.0,37.6,42.2
2018-05-13 16:30:00,32.5,53.0,36.8,43.3
2018-05-13 17:00:00,28.75,62.0,29.3,51.0
2018-05-13 17:30:00,25.0,71.0,27.6,53.8
2018-05-13 18:00:00,32.0,26.0,29.2,46.2
2018-05-13 18:30:00,32.0,22.0,30.1,37.0
2018-05-13 19:00:00,32.0,23.0,30.0,39.2
2018-05-13 19:30:00,32.0,24.0,31.4,32.6
2018-05-13 20:00:00,30.0,18.0,29.6,47.4
2018-05-13 20:30:00,26.0,61.0,26.5,58.7
2018-05-13 21:00:00,25.0,57.0,25.9,57.6
2018-05-13 21:30:00,25.0,54.0,25.6,56.6
2018-05-13 22:00:00,25.0,54.0,26.2,52.1
2018-05-13 22:30:00,25.0,50.0,26.8,49.6
2018-05-13 23:00:00,26.0,47.0,27.6,46.0
2018-05-13 23:30:00,27.0,45.0,28.4,44.5
2018-05-14 00:00:00,26.0,44.0,28.0,44.5
2018-05-14 00:30:00,26.0,44.0,27.8,47.1
2018-05-14 01:00:00,25.0,50.0,26.9,54.2
2018-05-14 01:30:00,25.0,50.0,27.2,53.8
2018-05-14 02:00:00,24.0,57.0,27.3,53.8
2018-05-14 02:30:00,24.0,62.0,27.2,54.3
2018-05-14 03:00:00,23.5,65.5,27.0,55.3
2018-05-14 03:30:00,23.0,69.0,27.0,55.3
2018-05-14 04:00:00,23.0,69.0,26.4,57.7
2018-05-14 04:30:00,23.0,69.0,26.4,58.2
2018-05-14 05:00:00,23.0,69.0,26.2,58.7
2018-05-14 05:30:00,23.0,77.0,25.8,60.5
2018-05-14 06:00:00,24.0,61.0,25.9,60.6
2018-05-14 06:30:00,25.0,57.0,26.7,57.2
2018-05-14 07:00:00,25.0,57.0,27.0,57.8
2018-05-14 07:30:00,25.0,57.0,27.5,55.8
2018-05-14 08:00:00,26.0,54.0,27.8,55.9
2018-05-14 08:30:00,27.0,56.0,28.6,53.0
2018-05-14 09:00:00,28.0,52.0,28.6,51.9
2018-05-14 09:30:00,29.0,48.0,29.3,47.8
2018-05-14 10:00:00,30.0,44.0,30.1,46.9
2018-05-14 10:30:00,31.0,40.0,30.8,44.8
2018-05-14 11:00:00,32.0,36.0,31.5,44.3
2018-05-14 11:30:00,34.0,34.0,32.0,43.9
2018-05-14 12:00:00,34.5,33.0,32.3,42.8
2018-05-14 12:30:00,35.0,32.0,32.6,42.8
2018-05-14 13:00:00,35.0,32.0,32.9,43.4
2018-05-14 13:30:00,35.0,32.0,33.5,42.9
2018-05-14 14:00:00,35.5,32.5,33.8,42.4
2018-05-14 14:30:00,36.0,33.0,34.1,42.4
2018-05-14 15:00:00,36.0,37.0,34.2,40.8
2018-05-14 15:30:00,36.0,37.0,34.2,39.7
2018-05-14 16:00:00,36.0,37.0,34.3,39.7
2018-05-14 16:30:00,36.0,34.0,34.2,39.7
2018-05-14 17:00:00,36.0,34.0,34.1,39.7
2018-05-14 17:30:00,35.0,39.0,33.5,40.7
2018-05-14 18:00:00,35.0,36.0,33.3,41.8
2018-05-14 18:30:00,34.0,38.0,33.0,42.9
2018-05-14 19:00:00,33.0,41.0,32.6,43.9
2018-05-14 19:30:00,32.333333333333336,44.0,32.3,44.4
2018-05-14 20:00:00,31.666666666666668,47.0,32.1,44.9
2018-05-14 20:30:00,31.0,50.0,31.8,46.0
2018-05-14 21:00:00,32.0,40.0,31.6,47.0
2018-05-14 21:30:00,31.5,41.5,31.3,48.1
2018-05-14 22:00:00,31.0,43.0,30.8,49.1
2018-05-14 22:30:00,31.0,46.0,30.5,51.1
2018-05-14 23:00:00,30.0,48.0,30.7,51.2
2018-05-14 23:30:00,29.0,54.0,30.3,52.7
2018-05-15 00:00:00,29.0,51.0,30.0,53.1
2018-05-15 00:30:00,29.0,51.0,29.9,53.6
2018-05-15 01:00:00,28.5,54.5,29.6,53.6
2018-05-15 01:30:00,28.0,58.0,29.4,54.6
2018-05-15 02:00:00,28.0,58.0,29.3,54.6
2018-05-15 02:30:00,27.0,67.0,29.2,55.1
2018-05-15 03:00:00,28.0,58.0,28.8,56.6
2018-05-15 03:30:00,28.0,58.0,28.5,58.0
2018-05-15 04:00:00,28.0,54.0,28.4,58.0
2018-05-15 04:30:00,27.0,58.0,28.3,58.0
2018-05-15 05:00:00,27.0,58.0,28.2,57.5
2018-05-15 05:30:00,26.0,70.0,28.3,57.0
2018-05-15 06:00:00,27.0,58.0,28.4,56.0
2018-05-15 06:30:00,28.0,54.0,28.4,56.5
2018-05-15 07:00:00,28.0,54.0,28.5,57.5
2018-05-15 07:30:00,28.0,54.0,28.5,59.0
2018-05-15 08:00:00,29.0,42.0,28.7,60.0
2018-05-15 08:30:00,29.0,42.0,29.5,59.2
2018-05-15 09:00:00,29.5,45.0,30.1,58.8
2018-05-15 09:30:00,30.0,48.0,30.7,57.8
2018-05-15 10:00:00,30.0,51.0,31.1,56.4
2018-05-15 10:30:00,31.333333333333332,49.333333333333336,32.0,54.5
2018-05-15 11:00:00,32.666666666666664,47.666666666666664,32.6,51.4
2018-05-15 11:30:00,34.0,46.0,33.4,49.4
2018-05-15 12:00:00,35.0,44.0,34.1,45.7
2018-05-15 12:30:00,35.5,41.5,34.7,44.2
2018-05-15 13:00:00,36.0,39.0,35.1,44.2
2018-05-15 13:30:00,36.5,38.0,35.3,43.1
2018-05-15 14:00:00,37.0,37.0,35.7,42.1
2018-05-15 14:30:00,36.0,45.0,36.0,41.5
2018-05-15 15:00:00,37.0,37.0,36.1,41.0
2018-05-15 15:30:00,37.0,37.0,36.2,40.5
2018-05-15 16:00:00,37.0,37.0,36.1,39.9
2018-05-15 16:30:00,36.0,39.0,36.1,39.9
2018-05-15 17:00:00,36.0,39.0,35.8,39.8
2018-05-15 17:30:00,36.0,39.0,35.5,40.9
2018-05-15 18:00:00,36.0,39.0,35.1,41.4
2018-05-15 18:30:00,36.0,39.0,34.8,42.0
2018-05-15 19:00:00,36.0,37.0,34.4,43.0
2018-05-15 19:30:00,36.0,37.0,34.0,44.1
2018-05-15 20:00:00,34.5,32.5,33.7,45.1
2018-05-15 20:30:00,33.0,28.0,33.5,46.2
2018-05-15 21:00:00,34.0,41.0,33.3,47.2
2018-05-15 21:30:00,34.0,41.0,33.1,48.3
2018-05-15 22:00:00,33.0,43.0,33.0,49.3
2018-05-15 22:30:00,33.0,46.0,32.9,49.3
2018-05-15 23:00:00,33.0,46.0,32.8,49.3
2018-05-15 23:30:00,32.0,50.0,32.7,49.3
2018-05-16 00:00:00,32.0,49.0,32.5,50.3
2018-05-16 00:30:00,32.0,49.0,32.3,50.3
2018-05-16 01:00:00,32.0,49.0,32.1,51.4
2018-05-16 01:30:00,32.0,49.0,32.0,51.3
2018-05-16 02:00:00,31.0,52.0,31.8,51.8
2018-05-16 02:30:00,31.0,63.0,31.6,52.8
2018-05-16 03:00:00,29.0,55.0,31.7,51.3
2018-05-16 03:30:00,27.5,56.0,26.7,63.1
2018-05-16 04:00:00,26.0,57.0,26.9,59.3
2018-05-16 04:30:00,28.0,48.0,28.0,53.4
2018-05-16 05:00:00,29.0,40.0,28.5,48.8
2018-05-16 05:30:00,29.0,40.0,29.3,47.3
2018-05-16 06:00:00,28.0,42.0,29.1,48.3
2018-05-16 06:30:00,29.0,40.0,29.1,49.9
2018-05-16 07:00:00,29.0,40.0,29.3,46.8
2018-05-16 07:30:00,30.0,37.0,30.1,46.3
2018-05-16 08:00:00,31.0,35.0,30.9,44.8
2018-05-16 08:30:00,32.0,37.0,31.8,42.2
2018-05-16 09:00:00,33.0,31.0,32.6,38.4
2018-05-16 09:30:00,34.0,30.0,33.4,37.9
2018-05-16 10:00:00,35.0,28.0,34.0,34.6
2018-05-16 10:30:00,35.0,28.0,34.9,31.8
2018-05-16 11:00:00,36.0,25.0,35.7,29.5
2018-05-16 11:30:00,38.0,23.0,36.2,29.0
2018-05-16 12:00:00,39.0,20.0,36.9,28.4
2018-05-16 12:30:00,40.0,19.0,37.4,26.1
2018-05-16 13:00:00,41.0,17.0,38.0,26.1
2018-05-16 13:30:00,41.0,17.0,38.6,26.2
2018-05-16 14:00:00,41.0,17.0,38.6,27.4
2018-05-16 14:30:00,42.0,20.0,38.6,28.5
2018-05-16 15:00:00,41.5,18.5,38.8,26.2
2018-05-16 15:30:00,41.0,17.0,38.9,26.2
2018-05-16 16:00:00,41.0,17.0,38.5,27.3
2018-05-16 16:30:00,41.0,18.0,38.5,27.3
2018-05-16 17:00:00,40.0,17.0,38.1,28.5
2018-05-16 17:30:00,40.0,25.0,37.7,29.7
2018-05-16 18:00:00,39.0,20.0,37.2,30.2
2018-05-16 18:30:00,39.0,20.0,36.5,31.3
2018-05-16 19:00:00,38.5,20.5,36.1,31.9
2018-05-16 19:30:00,38.0,21.0,35.7,31.8
2018-05-16 20:00:00,37.0,26.5,35.5,33.0
2018-05-16 20:30:00,36.0,32.0,35.2,34.1
2018-05-16 21:00:00,37.0,25.0,34.9,35.2
2018-05-16 21:30:00,36.0,28.0,34.7,36.3
2018-05-16 22:00:00,36.0,27.0,34.5,36.9
2018-05-16 22:30:00,36.0,28.0,34.1,37.4
2018-05-16 23:00:00,36.0,28.0,33.8,37.4
2018-05-16 23:30:00,34.0,37.0,33.7,37.4
2018-05-17 00:00:00,35.0,30.0,33.5,37.4
2018-05-17 00:30:00,34.0,32.0,33.3,37.9
2018-05-17 01:00:00,34.0,32.0,33.0,37.9
2018-05-17 01:30:00,34.0,32.0,32.8,37.3
2018-05-17 02:00:00,33.0,34.0,32.4,38.4
2018-05-17 02:30:00,33.0,34.0,32.1,39.5
2018-05-17 03:00:00,33.0,34.0,32.3,38.4
2018-05-17 03:30:00,32.5,33.5,32.1,38.4
2018-05-17 04:00:00,32.0,33.0,31.8,37.2
2018-05-17 04:30:00,32.0,33.0,31.6,37.2
2018-05-17 05:00:00,30.5,38.5,31.3,38.3
2018-05-17 05:30:00,29.0,44.0,31.4,38.8
2018-05-17 06:00:00,31.0,35.0,30.9,38.8
2018-05-17 06:30:00,30.0,37.0,31.2,39.4
2018-05-17 07:00:00,31.0,35.0,31.6,40.0
2018-05-17 07:30:00,32.0,33.0,31.9,38.3
2018-05-17 08:00:00,33.0,31.0,32.9,37.3
2018-05-17 08:30:00,32.0,38.0,33.5,35.1
2018-05-17 09:00:00,34.0,24.0,34.3,34.0
2018-05-17 09:30:00,35.0,22.333333333333332,35.3,31.2
2018-05-17 10:00:00,36.0,20.666666666666668,35.6,29.5
2018-05-17 10:30:00,37.0,19.0,36.3,27.8
2018-05-17 11:00:00,38.0,16.0,37.2,26.1
2018-05-17 11:30:00,39.0,19.0,37.9,23.7
2018-05-17 12:00:00,41.0,12.0,38.2,23.7
2018-05-17 12:30:00,41.0,12.0,38.7,23.8
2018-05-17 13:00:00,41.0,12.0,39.2,22.6
2018-05-17 13:30:00,41.0,12.0,39.5,21.4
2018-05-17 14:00:00,42.0,12.0,40.0,18.9
2018-05-17 14:30:00,42.0,12.0,40.2,20.2
2018-05-17 15:00:00,42.0,12.0,40.1,19.6
2018-05-17 15:30:00,42.0,11.0,40.0,20.8
2018-05-17 16:00:00,42.0,12.0,39.7,21.4
2018-05-17 16:30:00,41.333333333333336,16.333333333333332,39.3,22.6
2018-05-17 17:00:00,40.666666666666664,20.666666666666664,38.8,23.2
2018-05-17 17:30:00,40.0,25.0,38.3,23.7
2018-05-17 18:00:00,40.0,14.0,37.8,24.9
2018-05-17 18:30:00,37.0,19.0,37.0,27.2
2018-05-17 19:00:00,33.0,28.0,35.1,30.6
2018-05-17 19:30:00,34.0,26.0,34.8,30.6
2018-05-17 20:00:00,35.0,22.0,34.6,30.0
2018-05-17 20:30:00,34.0,32.0,35.0,29.4
2018-05-17 21:00:00,35.0,23.0,34.9,29.4
2018-05-17 21:30:00,35.0,25.0,34.6,30.6
2018-05-17 22:00:00,35.0,25.0,34.7,30.6
2018-05-17 22:30:00,35.0,25.0,34.8,30.6
2018-05-17 23:00:00,35.0,25.0,34.3,31.7
2018-05-17 23:30:00,32.0,36.0,34.6,30.0
2018-05-18 00:00:00,34.0,26.0,34.5,31.7
2018-05-18 00:30:00,33.0,28.0,34.4,31.1
2018-05-18 01:00:00,33.0,28.0,34.1,31.1
2018-05-18 01:30:00,32.0,31.0,33.8,32.8
2018-05-18 02:00:00,31.0,35.0,33.6,33.4
2018-05-18 02:30:00,30.0,37.0,33.0,35.6
2018-05-18 03:00:00,30.0,37.0,32.6,36.1
2018-05-18 03:30:00,30.0,37.0,32.1,37.8
2018-05-18 04:00:00,31.0,35.0,31.9,37.2
2018-05-18 04:30:00,31.0,35.0,32.3,36.1
2018-05-18 05:00:00,29.5,42.5,32.5,36.1
2018-05-18 05:30:00,28.0,50.0,32.1,36.1
2018-05-18 06:00:00,30.0,35.0,31.7,38.3
2018-05-18 06:30:00,30.5,35.0,32.0,38.3
2018-05-18 07:00:00,31.0,35.0,32.1,38.3
2018-05-18 07:30:00,31.0,35.0,32.8,40.1
2018-05-18 08:00:00,32.0,33.0,33.6,37.4
2018-05-18 08:30:00,33.0,31.0,33.9,36.3
2018-05-18 09:00:00,34.0,30.3,34.6,34.1
2018-05-18 09:30:00,35.0,29.6,35.1,31.2
2018-05-18 10:00:00,35.25,29.0,35.6,29.5
2018-05-18 10:30:00,36.5,28.3,36.2,27.8
2018-05-18 11:00:00,35.8,27.6,35.9,28.3
2018-05-18 11:30:00,36.0,27.0,35.5,28.9
2018-05-18 12:00:00,37.0,21.0,36.3,27.8
2018-05-18 12:30:00,38.0,20.0,37.0,26.1
2018-05-18 13:00:00,38.0,20.0,37.7,26.1
2018-05-18 13:30:00,39.0,18.0,38.2,26.7
2018-05-18 14:00:00,40.0,13.5,38.6,26.2
2018-05-18 14:30:00,41.0,9.0,38.9,25.0
2018-05-18 15:00:00,40.5,12.5,39.1,25.0
2018-05-18 15:30:00,40.0,16.0,39.1,23.8
2018-05-18 16:00:00,40.0,16.0,38.9,23.8
2018-05-18 16:30:00,40.0,17.0,38.6,25.0
2018-05-18 17:00:00,40.0,17.0,38.0,26.1
2018-05-18 17:30:00,39.0,22.0,37.8,26.7
2018-05-18 18:00:00,40.0,17.0,37.3,29.0
2018-05-18 18:30:00,39.0,20.0,36.7,30.7
2018-05-18 19:00:00,39.0,20.0,36.0,34.2
2018-05-18 19:30:00,39.0,20.0,35.1,36.4
2018-05-18 20:00:00,36.0,27.0,34.7,38.6
2018-05-18 20:30:00,35.0,38.0,34.4,39.1
2018-05-18 21:00:00,35.0,32.0,34.7,38.6
2018-05-18 21:30:00,34.5,34.0,34.7,38.6
2018-05-18 22:00:00,34.0,36.0,34.7,38.6
2018-05-18 22:30:00,34.0,36.0,34.5,38.6
2018-05-18 23:00:00,33.0,38.0,34.3,39.7
2018-05-18 23:30:00,33.0,38.0,34.3,39.7
2018-05-19 00:00:00,32.5,40.5,34.1,40.2
2018-05-19 00:30:00,32.0,43.0,33.9,40.8
2018-05-19 01:00:00,32.0,41.5,33.7,41.3
2018-05-19 01:30:00,32.0,40.0,33.5,40.7
2018-05-19 02:00:00,32.0,40.0,33.4,41.2
2018-05-19 02:30:00,30.0,47.0,33.3,41.8
2018-05-19 03:00:00,31.0,40.0,33.3,40.7
2018-05-19 03:30:00,31.0,41.5,33.2,41.8
2018-05-19 04:00:00,31.0,43.0,33.1,41.8
2018-05-19 04:30:00,31.0,43.0,33.0,44.0
2018-05-19 05:00:00,31.0,43.0,32.9,43.9
2018-05-19 05:30:00,28.0,64.0,32.8,43.4
2018-05-19 06:00:00,30.0,48.0,32.8,43.9
2018-05-19 06:30:00,30.0,48.0,32.7,44.5
2018-05-19 07:00:00,32.0,43.0,32.9,45.0
2018-05-19 07:30:00,32.0,40.0,33.6,44.6
2018-05-19 08:00:00,33.0,38.0,34.0,45.2
2018-05-19 08:30:00,33.0,48.0,34.1,39.7
2018-05-19 09:00:00,35.0,30.0,35.2,34.1
2018-05-19 09:30:00,36.0,28.333333333333332,35.4,31.8
2018-05-19 10:00:00,37.0,26.666666666666668,36.0,31.3
2018-05-19 10:30:00,38.0,25.0,36.9,27.2
2018-05-19 11:00:00,39.0,22.0,37.4,26.7
2018-05-19 11:30:00,39.0,19.0,38.0,24.9
2018-05-19 12:00:00,41.0,19.0,38.5,24.3
2018-05-19 12:30:00,41.0,19.0,39.0,23.2
2018-05-19 13:00:00,41.0,19.0,39.2,25.0
2018-05-19 13:30:00,42.0,17.0,39.6,23.8
2018-05-19 14:00:00,42.0,17.0,39.3,23.8
2018-05-19 14:30:00,40.0,28.0,39.7,23.8
2018-05-19 15:00:00,41.0,22.5,39.8,23.8
2018-05-19 15:30:00,42.0,17.0,39.3,24.4
2018-05-19 16:00:00,34.0,34.0,34.0,38.5
2018-05-19 16:30:00,35.0,32.0,33.5,39.0
2018-05-19 17:00:00,36.0,27.0,34.1,35.1
2018-05-19 17:30:00,35.0,34.0,34.8,32.9
2018-05-19 18:00:00,36.0,27.0,34.9,32.9
2018-05-19 18:30:00,36.0,27.0,33.6,33.4
2018-05-19 19:00:00,36.0,27.0,33.2,35.6
2018-05-19 19:30:00,35.0,28.0,32.9,37.3
2018-05-19 20:00:00,34.0,32.5,33.0,36.2
2018-05-19 20:30:00,33.0,37.0,33.0,35.0
2018-05-19 21:00:00,34.0,30.0,33.1,36.2
2018-05-19 21:30:00,33.0,31.0,33.3,36.2
2018-05-19 22:00:00,34.0,30.0,33.3,36.2
2018-05-19 22:30:00,32.0,33.0,33.0,37.3
2018-05-19 23:00:00,31.0,38.0,33.0,37.3
2018-05-19 23:30:00,31.0,50.0,33.0,38.4
2018-05-20 00:00:00,31.0,40.0,32.6,40.6
2018-05-20 00:30:00,30.5,41.5,32.1,41.7
2018-05-20 01:00:00,30.0,43.0,32.0,41.7
2018-05-20 01:30:00,30.0,43.0,32.0,42.2
2018-05-20 02:00:00,29.0,45.0,32.0,41.7
2018-05-20 02:30:00,29.0,45.0,31.7,42.2
2018-05-20 03:00:00,29.0,45.0,31.5,42.7
2018-05-20 03:30:00,29.0,42.0,31.2,42.7
2018-05-20 04:00:00,29.5,37.5,31.3,41.6
2018-05-20 04:30:00,30.0,33.0,31.3,39.4
2018-05-20 05:00:00,30.0,31.0,31.3,39.9
2018-05-20 05:30:00,29.0,39.0,31.0,36.0
2018-05-20 06:00:00,30.0,35.0,31.2,37.1
2018-05-20 06:30:00,30.0,31.0,31.7,37.2
2018-05-20 07:00:00,30.0,33.0,31.9,38.3
2018-05-20 07:30:00,30.0,33.0,32.7,35.6
2018-05-20 08:00:00,33.0,31.0,33.7,34.0
2018-05-20 08:30:00,32.0,35.0,34.5,32.9
2018-05-20 09:00:00,35.0,28.0,35.3,30.6
2018-05-20 09:30:00,37.0,24.0,36.0,28.4
2018-05-20 10:00:00,38.0,21.0,36.6,27.2
2018-05-20 10:30:00,38.5,19.5,36.7,28.4
2018-05-20 11:00:00,39.0,18.0,36.8,30.8
2018-05-20 11:30:00,39.0,18.0,37.0,28.4
2018-05-20 12:00:00,39.5,17.0,37.7,28.5
2018-05-20 12:30:00,40.0,16.0,36.9,28.4
2018-05-20 13:00:00,40.0,15.0,38.1,25.5
2018-05-20 13:30:00,40.0,14.0,38.7,22.5
2018-05-20 14:00:00,41.0,13.0,39.0,23.2
2018-05-20 14:30:00,41.0,23.0,39.4,21.4
2018-05-20 15:00:00,41.0,16.5,39.7,20.2
2018-05-20 15:30:00,41.0,10.0,39.6,18.9
2018-05-20 16:00:00,42.0,10.0,39.4,18.9
2018-05-20 16:30:00,42.0,10.0,39.1,21.4
2018-05-20 17:00:00,41.0,10.0,38.6,22.5
2018-05-20 17:30:00,40.0,19.0,38.3,22.5
2018-05-20 18:00:00,40.0,11.0,37.7,23.7
2018-05-20 18:30:00,40.0,11.0,37.0,24.9
2018-05-20 19:00:00,39.0,11.0,36.4,24.8
2018-05-20 19:30:00,38.0,12.0,36.0,26.0
2018-05-20 20:00:00,37.0,15.0,35.7,25.9
2018-05-20 20:30:00,34.0,26.0,35.5,27.1
2018-05-20 21:00:00,35.0,18.0,35.3,27.1
2018-05-20 21:30:00,35.0,18.0,35.0,28.3
2018-05-20 22:00:00,35.0,17.0,34.7,27.7
2018-05-20 22:30:00,35.0,16.0,34.2,26.4
2018-05-20 23:00:00,35.0,15.5,34.0,24.6
2018-05-20 23:30:00,35.0,15.0,33.9,23.4
2018-05-21 00:00:00,34.0,17.0,33.9,22.2
2018-05-21 00:30:00,34.0,17.0,33.8,22.2
2018-05-21 01:00:00,33.0,20.0,33.4,23.4
